Transaction_Key,Date_Key,Department_Key,Cost_Centre_Key,Cost_Category_Key,Vendor_Key,Budget_Amount,Actual_Amount,Headcount
43794,20231219,5,8,1,17,129785,116829,389
43795,20230228,9,9,2,3,180823,286976,110
43796,20240525,2,2,3,1,540910,627873,998
43797,20230506,2,3,1,5,134655,175771,329
43798,20251008,2,12,1,10,261633,235560,310
43799,20250908,2,2,5,8,324704,401873,84
43800,20250731,1,3,5,11,70044,51284,85
43801,20240126,1,3,3,2,441032,374171,157
43802,20220415,3,11,3,2,365722,370839,858
43803,20220104,1,13,5,3,316844,209475,94
43804,20250919,3,1,4,7,112380,100272,67
43805,20241114,4,9,3,17,72222,77850,811
43806,20240108,6,13,2,14,313508,373972,19
43807,20221209,7,1,1,2,188933,188411,1079
43808,20250908,1,2,1,6,117591,107189,1172
43809,20250224,6,1,1,5,225254,199383,717
43810,20240827,2,3,6,16,45292,43184,2
43811,20250225,7,2,5,3,142036,104714,2
43812,20251216,1,14,1,7,193775,179008,422
43813,20250517,11,2,10,18,22902,7925,81
43814,20250825,4,7,5,19,133445,138434,116
43815,20220704,5,14,6,7,37474,45122,32
43816,20240906,12,13,6,11,18754,22109,59
43817,20230203,8,13,5,20,115935,110851,112
43818,20240222,10,3,8,4,290178,360738,54
43819,20220423,10,6,1,5,270814,338925,973
43820,20240313,12,5,1,10,254539,283436,965
43821,20230315,10,4,2,13,404550,447373,107
43822,20220509,3,4,2,3,446695,512006,53
43823,20230407,12,8,1,6,159679,185935,1074
43824,20240511,8,1,1,8,249248,198425,61
43825,20250101,7,15,1,16,202970,231759,592
43826,20241206,5,5,1,5,81695,88043,820
43827,20251126,9,3,1,19,205366,216554,791
43828,20251221,7,1,7,15,469458,479386,207
43829,20230817,4,3,1,7,46063,40980,226
43830,20250620,1,12,1,3,98868,127570,566
43831,20240711,6,2,1,1,108430,123960,218
43832,20250813,10,15,5,19,107409,92172,62
43833,20220620,1,2,3,11,112222,100774,665
43834,20251030,1,11,2,20,254608,271383,114
43835,20230207,4,1,3,1,436141,382365,843
43836,20250817,5,5,8,6,363731,367258,937
43837,20250809,6,7,6,20,55944,58376,40
43838,20231224,12,10,10,7,43230,40765,73
43839,20250218,12,12,2,9,181494,164804,106
43840,20250820,2,5,1,5,117018,74124,583
43841,20230620,1,3,8,20,507531,557986,698
43842,20251201,6,2,1,20,89097,106821,185
43843,20250421,1,8,2,18,272303,264024,11
43844,20221231,2,9,1,15,101566,101864,78
43845,20220612,1,3,1,7,145622,93455,201
43846,20240303,8,10,3,3,108944,105780,157
43847,20221011,1,8,3,4,594411,636007,854
43848,20241231,10,10,1,16,59510,70163,801
43849,20220803,1,3,7,4,398441,331778,918
43850,20220524,2,7,8,5,159576,138299,490
43851,20230606,2,3,1,3,72639,86739,817
43852,20220614,6,11,1,1,66703,75692,159
43853,20240202,11,5,5,1,21129,21041,1
43854,20241225,6,4,3,13,124941,92598,614
43855,20250720,3,6,1,1,201876,166722,942
43856,20250727,2,8,2,2,205589,241876,117
43857,20230405,1,7,9,16,77151,80747,109
43858,20230930,8,12,3,7,85327,53652,542
43859,20230601,9,10,1,13,90415,78755,863
43860,20230323,11,10,6,13,8693,9989,115
43861,20250910,1,7,6,12,58879,67809,65
43862,20231013,1,4,10,8,67609,54476,95
43863,20250511,4,2,2,6,98675,85797,119
43864,20230530,8,1,3,17,147857,175251,735
43865,20230327,1,12,1,13,213255,178907,733
43866,20240901,2,6,4,1,21168,23882,11
43867,20220713,9,11,1,10,112874,96232,952
43868,20220202,6,4,9,6,87407,89815,37
43869,20240923,1,1,2,2,205625,147099,70
43870,20220109,8,10,2,7,112837,133781,27
43871,20221220,3,8,6,1,15560,15924,75
43872,20250301,1,14,1,12,143722,140674,245
43873,20240416,4,14,1,8,119481,96724,487
43874,20240227,3,4,4,18,106252,127436,38
43875,20230214,1,9,8,15,360347,382837,121
43876,20220811,2,4,6,3,62834,76806,2
43877,20251116,12,14,1,18,200048,244803,176
43878,20251030,2,2,2,1,266745,251799,59
43879,20220705,3,12,5,15,346027,406306,61
43880,20251215,3,10,6,20,65594,68443,101
43881,20221019,4,14,4,4,107565,75782,70
43882,20220815,2,13,3,14,687754,825623,420
43883,20240710,12,5,1,15,252511,268213,286
43884,20230926,2,1,5,2,313404,316458,100
43885,20220614,5,1,2,9,31279,24847,34
43886,20230114,8,6,3,1,487487,608019,434
43887,20240703,6,3,5,17,71096,71212,67
43888,20240219,3,12,3,17,350909,438047,302
43889,20240312,2,1,5,17,104006,118184,73
43890,20230804,2,3,1,6,40247,42576,206
43891,20230410,3,5,1,1,204043,202567,933
43892,20241112,7,7,1,3,49858,57385,89
43893,20250621,4,5,3,13,77165,106975,1162
43894,20241211,3,2,4,20,117914,109371,47
43895,20231204,1,9,3,19,561297,687517,661
43896,20241130,1,8,1,2,58013,60530,783
43897,20230709,1,7,4,15,74231,78053,48
43898,20240828,4,3,5,19,100577,71935,102
43899,20230720,10,14,9,18,98167,115179,28
43900,20231108,4,4,1,1,45687,49298,589
43901,20240105,3,13,5,17,275943,292064,76
43902,20240606,10,1,8,14,249663,313468,270
43903,20220920,4,2,4,13,24841,18032,66
43904,20230924,4,5,3,7,410830,335179,168
43905,20251115,5,9,9,14,61695,42102,12
43906,20230207,2,2,6,9,49388,51925,37
43907,20240313,10,6,1,18,157714,154695,1037
43908,20220806,8,14,3,17,162099,186871,217
43909,20230116,9,6,1,15,246649,236927,368
43910,20231104,8,15,4,11,115407,149700,106
43911,20250929,5,3,4,13,75090,79623,4
43912,20220517,3,6,4,8,88975,85778,60
43913,20250915,2,1,8,6,301404,307421,309
43914,20251003,4,4,7,3,419109,486786,1007
43915,20230306,1,3,1,9,278419,243194,660
43916,20220323,9,5,3,4,192293,224299,206
43917,20250807,1,7,1,16,130066,104378,402
43918,20241115,8,9,1,4,271840,316323,53
43919,20250519,3,8,8,14,164516,63851,438
43920,20230729,5,3,3,19,450621,362068,1174
43921,20251015,10,5,3,16,397782,441320,946
43922,20231024,4,11,3,1,662632,616735,419
43923,20241230,2,1,5,9,319926,306522,8
43924,20220307,3,7,9,11,40576,48514,75
43925,20240309,10,4,1,10,247623,345057,739
43926,20230727,1,13,1,15,59254,66084,312
43927,20250529,1,2,1,6,88540,133745,1171
43928,20220212,9,10,3,13,344741,379720,112
43929,20221206,2,1,1,8,161509,195319,48
43930,20250629,3,5,5,4,143506,173505,5
43931,20230328,6,13,9,15,50569,60480,67
43932,20240505,6,1,1,4,264502,232965,802
43933,20230107,4,13,10,8,55856,72456,105
43934,20230126,12,2,5,20,73974,81279,89
43935,20220918,1,14,1,13,232005,322851,1100
43936,20240201,4,4,3,14,622433,634584,442
43937,20251109,4,5,7,14,342290,533858,475
43938,20240302,8,10,8,15,33773,28872,1019
43939,20240506,8,13,2,8,108822,118858,103
43940,20250727,2,3,1,15,136701,120557,148
43941,20240611,9,1,1,1,119273,133922,517
43942,20220812,1,7,2,17,293362,172318,59
43943,20250330,8,6,1,20,249461,355206,806
43944,20251201,4,5,1,8,219449,255417,556
43945,20251007,4,5,5,7,160767,166063,3
43946,20221209,2,2,1,1,140583,180663,977
43947,20241003,2,11,5,7,200361,266936,61
43948,20230305,8,2,2,1,177683,161126,89
43949,20240307,1,3,1,18,147758,158356,689
43950,20240715,2,14,3,13,510716,620569,895
43951,20230401,2,2,9,12,36543,42093,42
43952,20250720,8,1,1,18,273978,312476,1027
43953,20231224,8,7,5,2,345663,256672,59
43954,20221019,5,4,3,2,303232,248078,1032
43955,20220605,8,12,2,4,38456,39642,17
43956,20230703,10,6,2,13,264857,302737,99
43957,20250602,3,7,3,17,30213,28250,494
43958,20230519,10,8,1,2,80711,107568,1146
43959,20250612,3,5,1,6,170864,139353,377
43960,20250406,12,6,6,4,39712,44141,75
43961,20240224,9,2,1,6,247652,321768,650
43962,20251106,6,5,8,11,152886,120989,930
43963,20240329,10,4,1,3,92258,130449,934
43964,20220529,4,9,1,6,61466,78437,254
43965,20250718,10,3,4,12,118623,139991,78
43966,20251121,2,8,1,18,103475,103338,320
43967,20221029,4,15,2,4,131594,127461,92
43968,20220724,8,10,10,5,53456,45242,66
43969,20220410,6,13,1,15,232575,216188,677
43970,20221023,7,9,2,14,225216,283772,82
43971,20221015,1,4,1,18,196378,200760,613
43972,20220531,1,15,1,16,195062,232892,706
43973,20240810,1,15,3,19,614065,562135,662
43974,20230915,8,13,2,13,305627,321524,41
43975,20231115,4,8,5,20,49684,51214,87
43976,20240510,1,14,1,7,155502,185771,810
43977,20230109,4,5,1,7,238783,280980,353
43978,20250320,1,4,1,9,49423,53193,546
43979,20221112,7,15,3,17,263986,258326,547
43980,20250416,5,8,7,6,374405,419413,685
43981,20251021,3,3,3,6,475727,479829,228
43982,20250805,4,8,3,1,63387,55476,923
43983,20240222,3,15,2,9,401270,317878,73
43984,20250624,9,10,1,19,74141,86057,681
43985,20220902,11,15,5,10,87654,69708,78
43986,20230330,4,4,1,10,191940,256248,860
43987,20220816,1,8,3,10,264140,254485,465
43988,20230310,2,6,3,4,205428,223891,1107
43989,20251202,9,6,2,3,375855,399074,17
43990,20220728,5,8,10,9,30384,27256,100
43991,20220331,8,13,5,1,173584,157475,104
43992,20250222,9,6,1,5,190729,157370,472
43993,20250123,1,11,1,14,237644,240892,112
43994,20230524,4,10,8,11,286233,369191,1082
43995,20240325,6,9,2,2,39851,46638,34
43996,20220810,1,11,7,12,60599,67984,928
43997,20220118,3,14,8,2,233534,302564,290
43998,20240812,1,7,1,4,144717,158402,91
43999,20240401,2,8,5,12,24913,26126,67
44000,20220526,1,15,1,10,239798,226736,170
44001,20250422,6,7,3,16,264361,312584,898
44002,20241224,1,13,3,3,302662,237477,1124
44003,20221201,8,10,8,7,70217,78724,266
44004,20240212,9,2,1,2,136570,141701,222
44005,20250701,8,6,1,2,48570,60830,281
44006,20230101,6,1,3,14,563846,547701,1026
44007,20220104,3,14,3,10,94140,103886,666
44008,20220412,5,15,4,1,15511,21107,34
44009,20230822,6,1,5,2,120366,74575,24
44010,20250428,6,12,3,6,508009,495209,272
44011,20251016,4,7,1,17,93309,93788,255
44012,20230111,1,2,1,3,208744,233599,216
44013,20240626,3,13,4,1,37348,48067,44
44014,20250616,7,8,3,4,673946,668718,1054
44015,20220221,1,6,1,10,255957,225281,395
44016,20240717,9,8,1,18,141703,160578,530
44017,20220820,4,7,1,15,184577,160341,1054
44018,20230115,4,2,1,15,255187,258293,73
44019,20220305,2,6,3,18,119654,130554,607
44020,20240818,2,2,6,5,64443,80615,39
44021,20240727,8,1,9,5,50708,50014,19
44022,20251228,1,15,10,6,15506,17079,53
44023,20251204,2,15,5,11,324517,387949,85
44024,20241120,2,1,1,2,168145,227147,577
44025,20220109,9,2,8,8,206753,172756,1070
44026,20250927,1,11,10,17,42652,39990,33
44027,20230421,3,14,9,8,90332,98468,116
44028,20220606,2,2,1,14,269625,293403,573
44029,20240814,9,2,5,8,250038,295853,57
44030,20220905,1,7,3,13,38181,40065,1029
44031,20250121,2,4,3,6,238493,259311,440
44032,20240214,3,7,6,19,20264,28073,83
44033,20240130,1,2,10,12,49089,52388,17
44034,20250415,2,8,1,18,122590,132502,1172
44035,20220212,4,13,8,14,443439,505587,1016
44036,20230224,8,3,3,4,543567,567363,597
44037,20240812,4,2,2,7,51765,53117,26
44038,20251205,7,13,4,8,107074,103000,62
44039,20220621,10,12,1,13,244898,204904,322
44040,20220708,8,3,6,1,74827,52872,114
44041,20220310,12,9,7,4,354574,497663,999
44042,20240204,12,4,7,18,209854,210122,63
44043,20231217,1,9,2,18,327244,377629,34
44044,20220305,11,7,5,4,336940,253017,111
44045,20230715,6,8,3,8,135441,159833,151
44046,20240209,8,9,1,13,42751,35484,973
44047,20220724,2,2,2,6,50471,45653,96
44048,20221212,8,15,6,5,17870,22286,1
44049,20220521,5,8,3,15,247273,185529,482
44050,20220710,12,13,1,16,242018,174325,416
44051,20221121,1,12,3,10,302722,366487,690
44052,20230414,2,6,1,12,161401,204877,338
44053,20220215,1,14,7,9,435623,509888,836
44054,20250612,8,10,3,1,487219,518879,1073
44055,20231108,2,15,2,19,369103,439662,46
44056,20221122,3,5,3,13,337631,389457,921
44057,20220227,6,8,3,6,104108,122788,1129
44058,20231008,2,4,3,4,141933,197611,800
44059,20230921,11,12,1,15,257769,261122,312
44060,20251023,2,8,1,13,72006,58111,1168
44061,20251210,12,1,5,5,78930,90096,12
44062,20230515,2,1,2,2,265913,199406,37
44063,20220728,2,8,1,3,180007,238621,1056
44064,20221028,9,11,2,13,213150,225448,86
44065,20231219,9,3,1,2,140988,139610,599
44066,20250514,2,2,3,14,60895,57015,126
44067,20230823,10,4,1,13,113001,95571,562
44068,20240205,2,14,2,4,121372,81657,98
44069,20250911,12,2,3,7,520848,445004,724
44070,20220329,4,7,1,20,114079,111210,695
44071,20240214,6,4,4,16,57557,50095,73
44072,20230924,2,8,1,20,228234,217944,335
44073,20250925,1,12,1,12,61831,73281,694
44074,20241011,10,1,1,8,62370,62967,525
44075,20251215,6,9,1,9,103817,112258,379
44076,20230518,5,5,1,1,58713,55014,1156
44077,20230724,7,6,9,7,52584,41923,47
44078,20220627,9,8,2,1,306364,281464,3
44079,20250805,2,4,6,19,54910,56453,54
44080,20221228,7,11,8,6,390273,347672,887
44081,20241007,9,15,7,6,195673,250881,988
44082,20230804,2,10,3,11,559382,537965,204
44083,20230418,5,2,6,8,11036,9497,14
44084,20220808,9,1,1,10,93536,123395,964
44085,20230711,1,1,4,16,102992,102296,108
44086,20240522,3,2,1,20,258366,213418,427
44087,20221120,1,9,8,2,69411,74258,955
44088,20231106,12,1,1,4,233760,350623,497
44089,20230111,4,1,1,1,169689,187520,1125
44090,20240824,1,5,3,17,168647,148980,453
44091,20250209,2,10,2,17,227702,262263,35
44092,20251009,3,8,3,20,327555,316354,925
44093,20230507,12,3,1,12,99162,97998,702
44094,20230927,3,1,9,9,90534,119231,57
44095,20220923,3,2,3,4,352007,255758,326
44096,20241213,1,14,1,5,238643,258222,968
44097,20241029,8,8,8,20,139626,180910,666
44098,20220211,5,2,5,18,53663,64987,12
44099,20230605,11,6,8,18,125169,116307,56
44100,20230207,6,10,1,19,97503,105063,143
44101,20230526,12,4,1,6,127660,140842,677
44102,20240425,10,3,1,1,112391,80131,697
44103,20250310,10,14,1,20,164984,157679,704
44104,20220925,1,10,3,17,556156,728297,636
44105,20230319,1,9,8,15,361562,478588,378
44106,20230608,4,13,1,1,172505,151491,849
44107,20240616,9,7,3,2,30165,27179,845
44108,20220730,1,2,1,1,109256,105967,978
44109,20240415,2,15,1,6,48846,61698,1117
44110,20231010,8,6,1,14,92238,102175,411
44111,20230615,1,12,4,7,36928,32081,22
44112,20250806,11,3,1,9,95583,92468,196
44113,20230831,1,1,7,12,282062,244944,403
44114,20241210,7,12,1,6,260884,261795,880
44115,20251016,8,2,3,6,315381,360400,803
44116,20230523,8,4,1,2,128294,148298,1174
44117,20220824,5,1,7,13,37519,37781,407
44118,20220213,2,4,1,20,73717,66924,307
44119,20250224,1,15,2,19,286594,303353,43
44120,20250622,10,4,5,12,76140,78644,6
44121,20230621,3,5,2,15,29295,28636,19
44122,20240416,7,2,3,20,427843,549268,113
44123,20220102,2,4,9,16,40012,48740,111
44124,20230430,2,12,6,4,8467,6478,74
44125,20250207,5,8,1,1,255276,229723,116
44126,20250314,1,14,3,7,84165,105572,978
44127,20220815,8,5,3,18,52478,44414,196
44128,20220703,4,15,6,19,81898,91797,102
44129,20240529,9,9,3,16,626282,743621,45
44130,20220203,10,12,1,3,203516,168619,1194
44131,20231216,1,4,3,20,354685,389349,297
44132,20240205,2,13,10,10,55269,49498,71
44133,20231011,12,9,7,3,194686,208451,439
44134,20230313,12,8,2,1,159397,203631,51
44135,20250223,1,1,1,18,93293,107663,298
44136,20220127,7,5,1,15,163246,142488,526
44137,20251111,2,5,3,16,404381,547747,672
44138,20240510,2,1,1,5,163558,155871,224
44139,20231002,6,1,1,19,87141,93106,195
44140,20230222,1,15,5,12,133320,132574,93
44141,20251224,1,2,5,18,265911,296451,44
44142,20240415,8,4,2,11,119330,110955,82
44143,20220204,9,2,3,4,195278,200457,358
44144,20240716,2,15,6,5,21136,22044,5
44145,20250712,11,2,3,19,45540,48381,1069
44146,20230119,5,13,1,6,135579,123499,318
44147,20230224,2,5,7,17,324327,348692,1196
44148,20241212,8,11,3,9,76486,64416,911
44149,20240212,1,2,8,12,142664,193861,759
44150,20240715,3,8,2,2,415305,431131,58
44151,20250410,1,10,7,14,466160,477794,469
44152,20240104,1,3,3,14,611269,566729,134
44153,20231008,3,3,1,2,83182,64556,909
44154,20240506,7,2,2,12,62314,58682,61
44155,20240315,2,2,1,6,199424,194754,806
44156,20221019,2,7,1,7,141411,140147,180
44157,20251110,9,6,1,1,76868,96032,737
44158,20240916,2,11,6,16,22834,15518,112
44159,20250527,8,1,6,1,47737,37374,46
44160,20240403,11,11,1,8,191558,211029,257
44161,20221202,4,1,8,11,303885,298044,93
44162,20220511,1,4,6,6,63295,67181,34
44163,20220830,4,10,3,1,144686,149852,989
44164,20230914,8,1,3,18,264981,266693,614
44165,20220511,1,4,8,1,96637,130554,694
44166,20231104,1,2,6,5,84602,109194,14
44167,20220407,1,4,1,4,80035,85630,420
44168,20240509,1,6,1,20,234460,236631,552
44169,20220515,8,15,8,1,22079,21617,675
44170,20241026,11,10,2,1,36963,38948,79
44171,20230325,9,6,9,8,84345,111172,31
44172,20220723,8,6,1,2,207688,137740,810
44173,20230906,12,9,3,18,477836,470201,742
44174,20221229,5,9,1,15,82827,96598,1128
44175,20230322,5,10,1,9,90950,81148,23
44176,20220730,11,7,7,16,496074,564676,1063
44177,20250405,4,3,1,1,219704,0,217
44178,20230216,12,1,1,9,58631,76384,1064
44179,20240504,11,12,1,6,196079,228519,935
44180,20220626,1,10,1,6,240523,349898,689
44181,20220613,4,1,1,15,197520,221093,532
44182,20240601,1,8,3,10,102293,119450,622
44183,20230907,7,6,10,19,64006,72543,87
44184,20220603,3,3,1,15,139692,151922,931
44185,20250729,4,5,3,16,587437,566638,572
44186,20230203,2,8,4,17,48745,48845,69
44187,20220927,12,6,1,1,198424,204391,579
44188,20240305,5,13,7,12,473889,583260,494
44189,20231229,6,14,5,15,105995,112911,6
44190,20220523,6,2,10,1,14614,15743,110
44191,20251007,5,5,7,7,424856,434702,931
44192,20241215,5,10,6,4,15486,20170,114
44193,20250222,12,10,1,15,214170,282176,226
44194,20220203,8,10,1,13,253546,297188,1090
44195,20240723,1,7,1,12,276487,180823,1083
44196,20241108,1,2,5,2,260228,284320,34
44197,20221202,8,5,1,4,202043,189228,937
44198,20231103,7,3,3,20,595255,563507,1116
44199,20240816,9,3,2,2,116288,140239,57
44200,20230128,11,7,1,12,255840,290061,682
44201,20250729,2,5,10,12,32542,24612,23
44202,20231109,12,7,1,12,183028,266586,1008
44203,20230701,11,4,2,11,438939,581076,106
44204,20250821,2,1,1,13,254178,300924,939
44205,20240404,4,5,8,6,51733,71893,914
44206,20220804,9,8,8,12,140633,139431,409
44207,20230213,5,11,3,9,33537,34541,89
44208,20250303,2,5,2,4,44888,37159,32
44209,20250626,4,7,5,8,291239,298946,47
44210,20250111,1,13,1,20,172379,201245,219
44211,20220708,2,10,3,5,148778,122986,301
44212,20251008,5,9,9,11,64469,32549,19
44213,20220704,2,13,4,8,27286,28976,53
44214,20250416,1,2,2,15,338546,250551,61
44215,20251111,8,9,1,17,46142,48905,1043
44216,20220131,12,10,10,17,13591,11236,86
44217,20230801,2,10,8,11,179770,201533,1131
44218,20220501,1,8,4,3,77317,87355,60
44219,20241226,3,2,4,1,29311,36996,19
44220,20230630,4,8,1,13,155080,134808,702
44221,20220217,1,12,5,5,217081,249969,98
44222,20240518,4,3,1,2,96861,89048,99
44223,20220215,2,6,5,17,312183,316764,44
44224,20250513,5,4,2,5,221779,186046,6
44225,20231117,2,15,5,8,231280,235517,21
44226,20230604,9,1,1,16,190359,211397,256
44227,20251005,4,11,1,16,239940,278612,1108
44228,20220112,8,7,1,1,208701,216260,879
44229,20221206,3,5,1,2,155072,161109,788
44230,20240215,5,9,1,13,165273,156132,804
44231,20221102,11,5,3,3,186405,226172,214
44232,20251127,3,3,4,17,108252,125676,111
44233,20221029,10,10,4,15,30422,18510,20
44234,20240418,2,5,4,15,12216,16316,7
44235,20220113,8,14,2,5,77770,65211,6
44236,20241025,1,9,3,3,199603,202795,557
44237,20231226,2,8,1,13,257523,212142,502
44238,20251104,2,8,1,14,211368,193976,839
44239,20220323,1,2,1,5,212850,157399,870
44240,20240223,2,12,3,18,268335,298679,1163
44241,20231219,5,9,2,7,415048,407012,59
44242,20240414,1,15,4,10,117821,107159,64
44243,20231215,9,14,4,6,101263,53343,68
44244,20240602,3,5,9,16,69285,71566,35
44245,20220311,1,9,2,17,289298,297358,24
44246,20230117,2,14,2,9,363113,368876,112
44247,20220310,1,13,1,9,60256,49023,561
44248,20230514,2,2,1,2,218995,197192,493
44249,20220909,1,8,4,3,21803,21815,83
44250,20240131,1,1,10,5,71399,75246,14
44251,20230331,10,2,9,20,7312,5813,14
44252,20240511,6,9,7,6,136576,153149,840
44253,20250911,2,14,3,10,383662,436602,750
44254,20240226,10,8,5,5,325888,357817,50
44255,20220208,2,10,1,16,111295,97768,946
44256,20220328,1,4,2,7,215138,289023,81
44257,20220221,1,1,5,2,93131,91617,103
44258,20230807,3,3,5,11,59287,88606,61
44259,20241224,2,10,1,10,203632,215179,67
44260,20220303,6,15,5,13,163075,178773,8
44261,20241122,6,1,1,13,263120,400962,956
44262,20240804,6,4,1,9,80037,97017,1148
44263,20220129,10,1,3,12,182822,228025,113
44264,20230914,7,5,10,20,25003,26940,12
44265,20250120,1,11,5,14,110969,112224,84
44266,20220130,1,8,1,16,151729,162844,921
44267,20230124,9,12,4,17,10632,12230,111
44268,20220902,2,11,1,20,94411,97487,281
44269,20231021,11,6,3,14,661378,670503,189
44270,20220526,5,13,1,11,266778,232678,290
44271,20230503,3,3,1,20,72142,66634,781
44272,20230905,8,1,3,6,436302,413676,102
44273,20251116,1,13,1,7,62031,74069,741
44274,20220219,3,13,4,9,8046,8530,95
44275,20241203,1,5,4,19,65906,78062,63
44276,20240322,1,1,3,4,414136,497606,317
44277,20240509,2,5,2,13,449221,488105,31
44278,20240917,8,4,3,5,438382,345215,792
44279,20220902,5,5,4,2,89257,76804,28
44280,20241023,4,10,1,6,214351,250119,761
44281,20220714,12,2,1,2,180040,167905,714
44282,20221010,8,2,3,20,253979,258626,405
44283,20241115,5,2,1,3,245946,265967,1063
44284,20240105,8,13,3,1,195246,207614,1052
44285,20241126,4,6,1,19,62500,53861,895
44286,20231029,2,10,3,13,223207,233824,998
44287,20241231,3,9,5,1,190311,176938,2
44288,20250904,3,2,1,7,233111,243486,1055
